Algorithm,Architecture,Accumulations,Micro-Batch Size,Images/Second
pytorch_laga,vgg16,1,32,560.6571817021072
pytorch_laga,vgg16,1,32,560.7869302320885
pytorch_laga,vgg16,1,32,560.0030213837484
pytorch_laga,vgg16,1,32,560.7653924340807
pytorch_laga,vgg16,1,32,559.7856782720046
pytorch_laga,vgg16,1,32,559.9602543925819
pytorch_laga,vgg16,1,32,559.9892113663292
pytorch_laga,vgg16,1,32,560.0317858778642
pytorch_laga,vgg16,1,32,559.8898161548734
pytorch_laga,vgg16,1,32,560.8002420298409
pytorch_laga,vgg16,2,32,993.4173473471302
pytorch_laga,vgg16,2,32,993.7659807727376
pytorch_laga,vgg16,2,32,993.1695925914796
pytorch_laga,vgg16,2,32,993.9974318461406
pytorch_laga,vgg16,2,32,993.6160469399192
pytorch_laga,vgg16,2,32,993.6206810507292
pytorch_laga,vgg16,2,32,993.4488400868248
pytorch_laga,vgg16,2,32,993.9938037002612
pytorch_laga,vgg16,2,32,993.5452460876716
pytorch_laga,vgg16,2,32,993.06282133137
pytorch_laga,vgg16,4,32,1285.4110875947574
pytorch_laga,vgg16,4,32,1299.2101897491525
pytorch_laga,vgg16,4,32,1293.966675685485
pytorch_laga,vgg16,4,32,1276.3715149116158
pytorch_laga,vgg16,4,32,1268.995862720298
pytorch_laga,vgg16,4,32,1266.3633715642795
pytorch_laga,vgg16,4,32,1266.1272770261603
pytorch_laga,vgg16,4,32,1268.884421029995
pytorch_laga,vgg16,4,32,1299.904418931456
pytorch_laga,vgg16,4,32,1284.3086158824133
pytorch_laga,vgg16,8,32,1292.738363830187
pytorch_laga,vgg16,8,32,1290.138422911832
pytorch_laga,vgg16,8,32,1290.3277342169074
pytorch_laga,vgg16,8,32,1290.798781721664
pytorch_laga,vgg16,8,32,1290.757919265982
pytorch_laga,vgg16,8,32,1295.2684478860913
pytorch_laga,vgg16,8,32,1296.2469340756263
pytorch_laga,vgg16,8,32,1298.7999751806728
pytorch_laga,vgg16,8,32,1299.47804993878
pytorch_laga,vgg16,8,32,1301.0076115988545
pytorch_laga,vgg19,1,32,531.9901402444073
pytorch_laga,vgg19,1,32,531.7711973008783
pytorch_laga,vgg19,1,32,531.9160738498138
pytorch_laga,vgg19,1,32,531.6769485184489
pytorch_laga,vgg19,1,32,531.677710873077
pytorch_laga,vgg19,1,32,532.0386079815735
pytorch_laga,vgg19,1,32,531.6099146815868
pytorch_laga,vgg19,1,32,532.0796268311556
pytorch_laga,vgg19,1,32,531.3502964782905
pytorch_laga,vgg19,1,32,531.4892540351798
pytorch_laga,vgg19,2,32,936.3634814633324
pytorch_laga,vgg19,2,32,934.9867196316848
pytorch_laga,vgg19,2,32,935.2607487778693
pytorch_laga,vgg19,2,32,935.3731029891572
pytorch_laga,vgg19,2,32,934.8733248997764
pytorch_laga,vgg19,2,32,934.1621257852572
pytorch_laga,vgg19,2,32,934.7536595618476
pytorch_laga,vgg19,2,32,934.6629228174596
pytorch_laga,vgg19,2,32,934.279700754586
pytorch_laga,vgg19,2,32,935.1567253729552
pytorch_laga,vgg19,4,32,1118.830092062675
pytorch_laga,vgg19,4,32,1112.2573575374738
pytorch_laga,vgg19,4,32,1109.6005172935925
pytorch_laga,vgg19,4,32,1107.8228604298206
pytorch_laga,vgg19,4,32,1107.1365514859508
pytorch_laga,vgg19,4,32,1107.4770241313672
pytorch_laga,vgg19,4,32,1106.836506935664
pytorch_laga,vgg19,4,32,1106.8214764701595
pytorch_laga,vgg19,4,32,1107.5235922817235
pytorch_laga,vgg19,4,32,1105.9612833268975
pytorch_laga,vgg19,8,32,1134.0044631535482
pytorch_laga,vgg19,8,32,1130.037732988177
pytorch_laga,vgg19,8,32,1131.061174458844
pytorch_laga,vgg19,8,32,1131.8569303462266
pytorch_laga,vgg19,8,32,1134.543596092747
pytorch_laga,vgg19,8,32,1135.946194415778
pytorch_laga,vgg19,8,32,1137.8902197906798
pytorch_laga,vgg19,8,32,1138.6574794961934
pytorch_laga,vgg19,8,32,1140.3377225138304
pytorch_laga,vgg19,8,32,1141.2667467074805
pytorch_laga,resnet18,1,32,4665.804107710516
pytorch_laga,resnet18,1,32,4671.332998884992
pytorch_laga,resnet18,1,32,4676.164047902927
pytorch_laga,resnet18,1,32,4671.737219869645
pytorch_laga,resnet18,1,32,4672.024807497772
pytorch_laga,resnet18,1,32,4663.6944971033
pytorch_laga,resnet18,1,32,4659.788713190306
pytorch_laga,resnet18,1,32,4663.169557665642
pytorch_laga,resnet18,1,32,4666.472183663534
pytorch_laga,resnet18,1,32,4663.414030109982
pytorch_laga,resnet18,2,32,5520.757911714552
pytorch_laga,resnet18,2,32,5513.006534804363
pytorch_laga,resnet18,2,32,5517.780930277482
pytorch_laga,resnet18,2,32,5502.51611017618
pytorch_laga,resnet18,2,32,5447.906708953786
pytorch_laga,resnet18,2,32,5428.36977298211
pytorch_laga,resnet18,2,32,5453.352041116669
pytorch_laga,resnet18,2,32,5486.485193314402
pytorch_laga,resnet18,2,32,5492.55251436249
pytorch_laga,resnet18,2,32,5470.317893119536
pytorch_laga,resnet18,4,32,6326.833512566681
pytorch_laga,resnet18,4,32,6323.455236743374
pytorch_laga,resnet18,4,32,6319.738646157404
pytorch_laga,resnet18,4,32,6302.347929689269
pytorch_laga,resnet18,4,32,6281.329566592685
pytorch_laga,resnet18,4,32,6210.773639223643
pytorch_laga,resnet18,4,32,6187.26296469878
pytorch_laga,resnet18,4,32,6143.7226148554
pytorch_laga,resnet18,4,32,6128.624172329297
pytorch_laga,resnet18,4,32,6107.457668240955
pytorch_laga,resnet18,8,32,6611.326794187922
pytorch_laga,resnet18,8,32,6602.417161168163
pytorch_laga,resnet18,8,32,6459.185593485168
pytorch_laga,resnet18,8,32,6475.771548273184
pytorch_laga,resnet18,8,32,6347.574883921174
pytorch_laga,resnet18,8,32,6348.837312809354
pytorch_laga,resnet18,8,32,6288.86728175968
pytorch_laga,resnet18,8,32,6291.685730478228
pytorch_laga,resnet18,8,32,6272.763368201461
pytorch_laga,resnet18,8,32,6274.085697251497
pytorch_laga,resnet50,1,32,1684.503145347879
pytorch_laga,resnet50,1,32,1677.665258352942
pytorch_laga,resnet50,1,32,1663.0465975028092
pytorch_laga,resnet50,1,32,1663.740799530456
pytorch_laga,resnet50,1,32,1654.6258043074636
pytorch_laga,resnet50,1,32,1623.0334212188104
pytorch_laga,resnet50,1,32,1621.8635070841149
pytorch_laga,resnet50,1,32,1619.513576165812
pytorch_laga,resnet50,1,32,1620.7242024038694
pytorch_laga,resnet50,1,32,1622.148429395239
pytorch_laga,resnet50,2,32,1929.033106959908
pytorch_laga,resnet50,2,32,1927.9046886717747
pytorch_laga,resnet50,2,32,1878.793547456925
pytorch_laga,resnet50,2,32,1889.8241050940503
pytorch_laga,resnet50,2,32,1876.402426194931
pytorch_laga,resnet50,2,32,1855.257865872456
pytorch_laga,resnet50,2,32,1847.761605111268
pytorch_laga,resnet50,2,32,1841.6241192063244
pytorch_laga,resnet50,2,32,1840.363743027517
pytorch_laga,resnet50,2,32,1839.2909359628743
pytorch_laga,resnet50,4,32,1982.60149901271
pytorch_laga,resnet50,4,32,1939.140895904353
pytorch_laga,resnet50,4,32,1913.1574946476792
pytorch_laga,resnet50,4,32,1908.30275199846
pytorch_laga,resnet50,4,32,1905.592560071654
pytorch_laga,resnet50,4,32,1903.77986470834
pytorch_laga,resnet50,4,32,1901.3237181639104
pytorch_laga,resnet50,4,32,1900.619601633232
pytorch_laga,resnet50,4,32,1899.0416271172107
pytorch_laga,resnet50,4,32,1899.084475572178
pytorch_laga,resnet50,8,32,1957.9147671645908
pytorch_laga,resnet50,8,32,1931.768573884931
pytorch_laga,resnet50,8,32,1931.4291655017123
pytorch_laga,resnet50,8,32,1929.2360372418616
pytorch_laga,resnet50,8,32,1928.780998244429
pytorch_laga,resnet50,8,32,1930.482465031946
pytorch_laga,resnet50,8,32,1928.878485462794
pytorch_laga,resnet50,8,32,1930.549380426903
pytorch_laga,resnet50,8,32,1933.790476623251
pytorch_laga,resnet50,8,32,1937.5942408729245
pytorch_laga,resnet101,1,32,1068.2609339434368
pytorch_laga,resnet101,1,32,1066.0317106395785
pytorch_laga,resnet101,1,32,1047.506059779847
pytorch_laga,resnet101,1,32,1036.1717475448074
pytorch_laga,resnet101,1,32,1035.778494357196
pytorch_laga,resnet101,1,32,1030.9448942995923
pytorch_laga,resnet101,1,32,1028.5025713156022
pytorch_laga,resnet101,1,32,1025.8105858836432
pytorch_laga,resnet101,1,32,1025.798619706866
pytorch_laga,resnet101,1,32,1025.719217498617
pytorch_laga,resnet101,2,32,1186.8410047654493
pytorch_laga,resnet101,2,32,1182.6993293667683
pytorch_laga,resnet101,2,32,1151.8875145671489
pytorch_laga,resnet101,2,32,1130.9625884738452
pytorch_laga,resnet101,2,32,1127.8563420386156
pytorch_laga,resnet101,2,32,1125.499015906396
pytorch_laga,resnet101,2,32,1123.8795476268474
pytorch_laga,resnet101,2,32,1123.3725027661887
pytorch_laga,resnet101,2,32,1122.723604301502
pytorch_laga,resnet101,2,32,1121.8997489269834
pytorch_laga,resnet101,4,32,1200.074794679641
pytorch_laga,resnet101,4,32,1171.690945116498
pytorch_laga,resnet101,4,32,1170.3977070338924
pytorch_laga,resnet101,4,32,1168.79449910154
pytorch_laga,resnet101,4,32,1165.750772555143
pytorch_laga,resnet101,4,32,1167.055455555061
pytorch_laga,resnet101,4,32,1164.8916768531026
pytorch_laga,resnet101,4,32,1165.687135554791
pytorch_laga,resnet101,4,32,1164.712459424676
pytorch_laga,resnet101,4,32,1165.3005520784232
pytorch_laga,resnet101,8,32,1189.7491842064262
pytorch_laga,resnet101,8,32,1189.636659338075
pytorch_laga,resnet101,8,32,1191.2074774218563
pytorch_laga,resnet101,8,32,1192.1105363241954
pytorch_laga,resnet101,8,32,1194.269655079656
pytorch_laga,resnet101,8,32,1197.7554561598115
pytorch_laga,resnet101,8,32,1197.5337058471214
pytorch_laga,resnet101,8,32,1197.9919753897782
pytorch_laga,resnet101,8,32,1199.6837789328652
pytorch_laga,resnet101,8,32,1200.2852385125582
pytorch_laga,resnet152,1,32,775.5748350962558
pytorch_laga,resnet152,1,32,774.9292048046384
pytorch_laga,resnet152,1,32,759.0357398210725
pytorch_laga,resnet152,1,32,744.4577520368194
pytorch_laga,resnet152,1,32,742.4616628097026
pytorch_laga,resnet152,1,32,740.9854132664661
pytorch_laga,resnet152,1,32,741.1460407420298
pytorch_laga,resnet152,1,32,740.4276265806436
pytorch_laga,resnet152,1,32,740.3457541132661
pytorch_laga,resnet152,1,32,740.7842703901453
pytorch_laga,resnet152,2,32,831.7517237492335
pytorch_laga,resnet152,2,32,799.403270190337
pytorch_laga,resnet152,2,32,797.7806770205145
pytorch_laga,resnet152,2,32,797.0045201295077
pytorch_laga,resnet152,2,32,796.1623478548296
pytorch_laga,resnet152,2,32,796.1505230518953
pytorch_laga,resnet152,2,32,796.0404024981216
pytorch_laga,resnet152,2,32,795.4962003164553
pytorch_laga,resnet152,2,32,796.2491089242633
pytorch_laga,resnet152,2,32,795.5712466024919
pytorch_laga,resnet152,4,32,828.4192275463706
pytorch_laga,resnet152,4,32,826.9690642115227
pytorch_laga,resnet152,4,32,828.0003116229601
pytorch_laga,resnet152,4,32,825.2251467814721
pytorch_laga,resnet152,4,32,828.4163704399286
pytorch_laga,resnet152,4,32,828.1236342649311
pytorch_laga,resnet152,4,32,829.8898999687881
pytorch_laga,resnet152,4,32,829.5591053651254
pytorch_laga,resnet152,4,32,830.622064567144
pytorch_laga,resnet152,4,32,830.72503619642
pytorch_laga,resnet152,8,32,839.5734626435992
pytorch_laga,resnet152,8,32,841.8126685966382
pytorch_laga,resnet152,8,32,843.9329936744713
pytorch_laga,resnet152,8,32,845.7722985615158
pytorch_laga,resnet152,8,32,847.385839528907
pytorch_laga,resnet152,8,32,847.068848651346
pytorch_laga,resnet152,8,32,847.8740534514947
pytorch_laga,resnet152,8,32,848.7107082464931
pytorch_laga,resnet152,8,32,848.3499799318831
pytorch_laga,resnet152,8,32,848.0111681350406
pytorch_laga,resnext101_32x8d,1,32,363.7058370513713
pytorch_laga,resnext101_32x8d,1,32,362.0634384189089
pytorch_laga,resnext101_32x8d,1,32,360.7075285613224
pytorch_laga,resnext101_32x8d,1,32,360.65741405261406
pytorch_laga,resnext101_32x8d,1,32,360.9336057215372
pytorch_laga,resnext101_32x8d,1,32,360.9455621725077
pytorch_laga,resnext101_32x8d,1,32,360.80031581650815
pytorch_laga,resnext101_32x8d,1,32,361.0486556907159
pytorch_laga,resnext101_32x8d,1,32,361.21924429327765
pytorch_laga,resnext101_32x8d,1,32,360.9284465950081
pytorch_laga,resnext101_32x8d,2,32,399.4471347077581
pytorch_laga,resnext101_32x8d,2,32,398.89732911052175
pytorch_laga,resnext101_32x8d,2,32,398.4742950336387
pytorch_laga,resnext101_32x8d,2,32,398.191785381992
pytorch_laga,resnext101_32x8d,2,32,398.7889575069563
pytorch_laga,resnext101_32x8d,2,32,398.3787335550408
pytorch_laga,resnext101_32x8d,2,32,399.0453884081888
pytorch_laga,resnext101_32x8d,2,32,399.877634032642
pytorch_laga,resnext101_32x8d,2,32,400.27398074753614
pytorch_laga,resnext101_32x8d,2,32,400.1846928518391
pytorch_laga,resnext101_32x8d,4,32,417.7148161412599
pytorch_laga,resnext101_32x8d,4,32,417.7606600564497
pytorch_laga,resnext101_32x8d,4,32,418.6926219423428
pytorch_laga,resnext101_32x8d,4,32,419.5301812537199
pytorch_laga,resnext101_32x8d,4,32,420.0276322413449
pytorch_laga,resnext101_32x8d,4,32,420.6935819714737
pytorch_laga,resnext101_32x8d,4,32,420.55876307362325
pytorch_laga,resnext101_32x8d,4,32,420.9212592916449
pytorch_laga,resnext101_32x8d,4,32,420.8045445639895
pytorch_laga,resnext101_32x8d,4,32,421.20620324287626
pytorch_laga,resnext101_32x8d,8,32,420.7780896165791
pytorch_laga,resnext101_32x8d,8,32,422.4799054810035
pytorch_laga,resnext101_32x8d,8,32,423.1694350579813
pytorch_laga,resnext101_32x8d,8,32,423.191052117482
pytorch_laga,resnext101_32x8d,8,32,423.1966592162592
pytorch_laga,resnext101_32x8d,8,32,423.1796022550213
pytorch_laga,resnext101_32x8d,8,32,423.5079441108179
pytorch_laga,resnext101_32x8d,8,32,422.993952619327
pytorch_laga,resnext101_32x8d,8,32,423.5943051302106
pytorch_laga,resnext101_32x8d,8,32,423.5698511895477
pytorch_laga,wide_resnet101_2,1,32,564.0060836763909
pytorch_laga,wide_resnet101_2,1,32,554.8307465817848
pytorch_laga,wide_resnet101_2,1,32,550.8124715902316
pytorch_laga,wide_resnet101_2,1,32,549.195237222045
pytorch_laga,wide_resnet101_2,1,32,547.8380840442965
pytorch_laga,wide_resnet101_2,1,32,547.545822275291
pytorch_laga,wide_resnet101_2,1,32,546.572566813648
pytorch_laga,wide_resnet101_2,1,32,547.7590037170241
pytorch_laga,wide_resnet101_2,1,32,546.6215527780514
pytorch_laga,wide_resnet101_2,1,32,546.4764568946731
pytorch_laga,wide_resnet101_2,2,32,603.4931904685768
pytorch_laga,wide_resnet101_2,2,32,599.0445300681968
pytorch_laga,wide_resnet101_2,2,32,598.6989871004698
pytorch_laga,wide_resnet101_2,2,32,598.0055739317633
pytorch_laga,wide_resnet101_2,2,32,598.5248519055291
pytorch_laga,wide_resnet101_2,2,32,598.6236930711119
pytorch_laga,wide_resnet101_2,2,32,599.4601787191046
pytorch_laga,wide_resnet101_2,2,32,600.5417358725786
pytorch_laga,wide_resnet101_2,2,32,601.2028362180763
pytorch_laga,wide_resnet101_2,2,32,601.8392616804256
pytorch_laga,wide_resnet101_2,4,32,616.5832251612886
pytorch_laga,wide_resnet101_2,4,32,618.2140972991842
pytorch_laga,wide_resnet101_2,4,32,620.6567936490198
pytorch_laga,wide_resnet101_2,4,32,621.7296117754618
pytorch_laga,wide_resnet101_2,4,32,622.8674193672152
pytorch_laga,wide_resnet101_2,4,32,624.204854375496
pytorch_laga,wide_resnet101_2,4,32,625.1194019112753
pytorch_laga,wide_resnet101_2,4,32,625.3739766151563
pytorch_laga,wide_resnet101_2,4,32,626.3719401052821
pytorch_laga,wide_resnet101_2,4,32,626.2483916608309
pytorch_laga,wide_resnet101_2,8,32,632.8205218781427
pytorch_laga,wide_resnet101_2,8,32,635.4347629968296
pytorch_laga,wide_resnet101_2,8,32,637.1092811779816
pytorch_laga,wide_resnet101_2,8,32,638.4480787575477
pytorch_laga,wide_resnet101_2,8,32,639.0038948410428
pytorch_laga,wide_resnet101_2,8,32,639.1113756606757
pytorch_laga,wide_resnet101_2,8,32,640.0926393594904
pytorch_laga,wide_resnet101_2,8,32,639.4031232508478
pytorch_laga,wide_resnet101_2,8,32,639.9689742800967
pytorch_laga,wide_resnet101_2,8,32,640.1449711029915
